Sample	Assembler	Length_ratio
NCTC13251	miniasm	104.171
NCTC13251	miniasm	104.967
NCTC13251	miniasm	106.844
NCTC13251	miniasm	109.972
NCTC13251	miniasm	109.724
NCTC13251	miniasm	102.95
NCTC13251	miniasm	106.095
NCTC13251	miniasm	103.795
NCTC13251	miniasm	103.229
NCTC13251	miniasm	102.659
NCTC13251	miniasm	101.425
NCTC13251	miniasm	102.846
NCTC13251	miniasm	107.4
NCTC13251	miniasm	102.358
NCTC13251	miniasm	104.084
NCTC13251	miniasm	102.564
NCTC13251	miniasm	101.33
NCTC13251	miniasm	102.841
NCTC13251	miniasm	95.0711
NCTC13251	miniasm	102.967
NCTC13251	miniasm	103.989
NCTC13251	miniasm	103.343
NCTC13251	miniasm	102.367
NCTC13251	miniasm	102.657
NCTC13251	miniasm	104.08
NCTC13251	miniasm	96.3878
NCTC13251	miniasm	102.857
NCTC13251	miniasm	101.235
NCTC13251	miniasm	103.036
NCTC13251	miniasm	98.0038
NCTC13251	miniasm	107.306
NCTC13251	miniasm	104.825
NCTC13251	miniasm	107.123
NCTC13251	miniasm	102.754
NCTC13251	miniasm	100.474
NCTC13251	miniasm	100.095
NCTC13251	miniasm	100.854
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	103.927
NCTC13251	miniasm	105.666
NCTC13251	miniasm	106.667
NCTC13251	miniasm	105.344
NCTC13251	miniasm	104.753
NCTC13251	miniasm	100.474
NCTC13251	miniasm	101.708
NCTC13251	miniasm	100.569
NCTC13251	miniasm	100.382
NCTC13251	miniasm	102.195
NCTC13251	miniasm	99.8101
NCTC13251	miniasm	109.687
NCTC13251	miniasm	102.964
NCTC13251	miniasm	95.4155
NCTC13251	miniasm	100.19
NCTC13251	miniasm	106.167
NCTC13251	miniasm	100.095
NCTC13251	miniasm	103.592
NCTC13251	miniasm	105.248
NCTC13251	miniasm	103.927
NCTC13251	miniasm	100.77
NCTC13251	miniasm	96.4896
NCTC13251	miniasm	100.926
NCTC13251	miniasm	108.244
NCTC13251	miniasm	103.626
NCTC13251	miniasm	103.897
NCTC13251	miniasm	102.279
NCTC13251	miniasm	107.89
NCTC13251	miniasm	105.263
NCTC13251	miniasm	104.649
NCTC13251	miniasm	102.664
NCTC13251	miniasm	96.8571
NCTC13251	miniasm	96.3878
NCTC13251	miniasm	102.679
NCTC13251	miniasm	102.841
NCTC13251	miniasm	99.6198
NCTC13251	miniasm	98.5714
NCTC13251	miniasm	100.951
NCTC13251	miniasm	103.524
NCTC13251	miniasm	103.846
NCTC13251	miniasm	101.238
NCTC13251	miniasm	101.335
NCTC13251	miniasm	102.195
NCTC13251	miniasm	110.446
NCTC13251	miniasm	105.048
NCTC13251	miniasm	99.8093
NCTC13251	miniasm	109.501
NCTC13251	miniasm	109.779
NCTC13251	miniasm	101.622
NCTC13251	miniasm	106.768
NCTC13251	miniasm	102.981
NCTC13251	miniasm	98.8604
NCTC13251	miniasm	102.579
NCTC13251	miniasm	103.721
NCTC13251	miniasm	102.214
NCTC13251	miniasm	102.483
NCTC13251	miniasm	109.212
NCTC13251	miniasm	105.944
NCTC13251	miniasm	102.77
NCTC13251	miniasm	105.837
NCTC13251	miniasm	104.776
NCTC13251	miniasm	102.115
NCTC13251	miniasm	106.482
NCTC13251	miniasm	116.046
NCTC13251	miniasm	98.1818
NCTC13251	miniasm	104.55
NCTC13251	miniasm	104.398
NCTC13251	miniasm	99.2352
NCTC13251	miniasm	108.795
NCTC13251	miniasm	103.343
NCTC13251	miniasm	107.603
NCTC13251	miniasm	100.478
NCTC13251	miniasm	105.288
NCTC13251	miniasm	102.488
NCTC13251	miniasm	102.679
NCTC13251	miniasm	99.6063
NCTC13251	miniasm	103.547
NCTC13251	miniasm	102.397
NCTC13251	miniasm	106.48
NCTC13251	miniasm	101.145
NCTC13251	miniasm	103.272
NCTC13251	miniasm	105.439
NCTC13251	miniasm	100.096
NCTC13251	miniasm	103.452
NCTC13251	miniasm	102.716
NCTC13251	miniasm	102.984
NCTC13251	miniasm	104.084
NCTC13251	miniasm	99.7107
NCTC13251	miniasm	99.0357
NCTC13251	miniasm	101.064
NCTC13251	miniasm	102.708
NCTC13251	miniasm	93.6047
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	100.593
NCTC13251	miniasm	104.897
NCTC13251	miniasm	94.5044
NCTC13251	miniasm	102.657
NCTC13251	miniasm	101.089
NCTC13251	miniasm	96.3475
NCTC13251	miniasm	97.2644
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	103.752
NCTC13251	miniasm	98.4102
NCTC13251	miniasm	108.453
NCTC13251	miniasm	101.9
NCTC13251	miniasm	110.23
NCTC13251	miniasm	109.633
NCTC13251	miniasm	101.634
NCTC13251	miniasm	101.858
NCTC13251	miniasm	107.244
NCTC13251	miniasm	109.221
NCTC13251	miniasm	99.7162
NCTC13251	miniasm	108.318
NCTC13251	miniasm	103.214
NCTC13251	miniasm	101.323
NCTC13251	miniasm	105.233
NCTC13251	miniasm	103.051
NCTC13251	miniasm	103.966
NCTC13251	miniasm	105.437
NCTC13251	miniasm	104.825
NCTC13251	miniasm	100.753
NCTC13251	miniasm	100.568
NCTC13251	miniasm	109.65
NCTC13251	miniasm	98.8889
NCTC13251	miniasm	103.598
NCTC13251	miniasm	102.762
NCTC13251	miniasm	100.474
NCTC13251	miniasm	101.42
NCTC13251	miniasm	102.383
NCTC13251	miniasm	107.102
NCTC13251	miniasm	101.605
NCTC13251	miniasm	99.9049
NCTC13251	miniasm	103.861
NCTC13251	miniasm	101.706
NCTC13251	miniasm	109.887
NCTC13251	miniasm	99.7146
NCTC13251	miniasm	109.724
NCTC13251	miniasm	102.95
NCTC13251	miniasm	101.14
NCTC13251	miniasm	104.463
NCTC13251	miniasm	106.095
NCTC13251	miniasm	102.657
NCTC13251	miniasm	104.06
NCTC13251	miniasm	99.9047
NCTC13251	miniasm	97.0755
NCTC13251	miniasm	102.632
NCTC13251	miniasm	102.125
NCTC13251	miniasm	99.6234
NCTC13251	miniasm	95.0617
NCTC13251	miniasm	103.343
NCTC13251	miniasm	102.374
NCTC13251	miniasm	102.659
NCTC13251	miniasm	103.065
NCTC13251	miniasm	101.614
NCTC13251	miniasm	102.841
NCTC13251	miniasm	103.609
NCTC13251	miniasm	96.9639
NCTC13251	miniasm	101.233
NCTC13251	miniasm	101.322
NCTC13251	miniasm	105.208
NCTC13251	miniasm	99.4324
NCTC13251	miniasm	104.649
NCTC13251	miniasm	103.039
NCTC13251	miniasm	101.636
NCTC13251	miniasm	103.039
NCTC13251	miniasm	107.312
NCTC13251	miniasm	102.751
NCTC13251	miniasm	104.084
NCTC13251	miniasm	103.791
NCTC13251	miniasm	103.412
NCTC13251	miniasm	99.241
NCTC13251	miniasm	101.804
NCTC13251	miniasm	100.095
NCTC13251	miniasm	107.217
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	101.519
NCTC13251	miniasm	105.793
NCTC13251	miniasm	106.667
NCTC13251	miniasm	104.735
NCTC13251	miniasm	106.389
NCTC13251	miniasm	98.5755
NCTC13251	miniasm	99.5256
NCTC13251	miniasm	101.525
NCTC13251	miniasm	102.778
NCTC13251	miniasm	99.0449
NCTC13251	miniasm	102.195
NCTC13251	miniasm	102.372
NCTC13251	miniasm	105.498
NCTC13251	miniasm	103.229
NCTC13251	miniasm	95.3598
NCTC13251	miniasm	106.173
NCTC13251	miniasm	103.134
NCTC13251	miniasm	101.051
NCTC13251	miniasm	98.7654
NCTC13251	miniasm	101.327
NCTC13251	miniasm	100
NCTC13251	miniasm	108.868
NCTC13251	miniasm	106.064
NCTC13251	miniasm	102.025
NCTC13251	miniasm	101.898
NCTC13251	miniasm	93.0493
NCTC13251	miniasm	105.38
NCTC13251	miniasm	105.248
NCTC13251	miniasm	104.971
NCTC13251	miniasm	103.927
NCTC13251	miniasm	100.77
NCTC13251	miniasm	96.4829
NCTC13251	miniasm	100.926
NCTC13251	miniasm	108.244
NCTC13251	miniasm	98.9544
NCTC13251	miniasm	103.626
NCTC13251	miniasm	103.897
NCTC13251	miniasm	102.281
NCTC13251	miniasm	107.882
NCTC13251	miniasm	105.263
NCTC13251	miniasm	98.2857
NCTC13251	miniasm	97.6122
NCTC13251	miniasm	101.24
NCTC13251	miniasm	108.626
NCTC13251	miniasm	103.308
NCTC13251	miniasm	103.425
NCTC13251	miniasm	99.8045
NCTC13251	miniasm	104.472
NCTC13251	miniasm	103.714
NCTC13251	miniasm	103.547
NCTC13251	miniasm	98.7678
NCTC13251	miniasm	103.75
NCTC13251	miniasm	102.481
NCTC13251	miniasm	103.554
NCTC13251	miniasm	107.678
NCTC13251	miniasm	102.767
NCTC13251	miniasm	102.669
NCTC13251	miniasm	102.292
NCTC13251	miniasm	101.24
NCTC13251	miniasm	101.519
NCTC13251	miniasm	106.648
NCTC13251	miniasm	100.474
NCTC13251	miniasm	102.767
NCTC13251	miniasm	95.8135
NCTC13251	miniasm	102.281
NCTC13251	miniasm	103.343
NCTC13251	miniasm	102.981
NCTC13251	miniasm	102.687
NCTC13251	miniasm	104.008
NCTC13251	miniasm	96.3706
NCTC13251	miniasm	102.863
NCTC13251	miniasm	110.486
NCTC13251	miniasm	102.579
NCTC13251	miniasm	104.976
NCTC13251	miniasm	97.9147
NCTC13251	miniasm	99.8097
NCTC13251	miniasm	105.273
NCTC13251	miniasm	99.6158
NCTC13251	miniasm	102.214
NCTC13251	miniasm	100.477
NCTC13251	miniasm	109.51
NCTC13251	miniasm	109.895
NCTC13251	miniasm	105.944
NCTC13251	miniasm	105.854
NCTC13251	miniasm	99.8092
NCTC13251	miniasm	101.908
NCTC13251	miniasm	102.882
NCTC13251	miniasm	107.252
NCTC13251	miniasm	106.723
NCTC13251	miniasm	99.6183
NCTC13251	miniasm	103.531
NCTC13251	miniasm	98.5673
NCTC13251	miniasm	103.854
NCTC13251	miniasm	105.837
NCTC13251	miniasm	103.725
NCTC13251	miniasm	102.18
NCTC13251	miniasm	103.605
NCTC13251	miniasm	101.907
NCTC13251	miniasm	103.629
NCTC13251	miniasm	106.731
NCTC13251	miniasm	100.096
NCTC13251	miniasm	116.046
NCTC13251	miniasm	100.86
NCTC13251	miniasm	106.635
NCTC13251	miniasm	108.541
NCTC13251	miniasm	104.55
NCTC13251	miniasm	102.871
NCTC13251	miniasm	99.0476
NCTC13251	miniasm	107.875
NCTC13251	miniasm	107.603
NCTC13251	miniasm	100.478
NCTC13251	miniasm	104.589
NCTC13251	miniasm	105.288
NCTC13251	miniasm	102.488
NCTC13251	miniasm	101.242
NCTC13251	miniasm	102.679
NCTC13251	miniasm	96.3426
NCTC13251	miniasm	101.148
NCTC13251	miniasm	96.833
NCTC13251	miniasm	103.544
NCTC13251	miniasm	106.48
NCTC13251	miniasm	101.152
NCTC13251	miniasm	105.099
NCTC13251	miniasm	100.191
NCTC13251	miniasm	103.462
NCTC13251	miniasm	103.452
NCTC13251	miniasm	102.967
NCTC13251	miniasm	97.8846
NCTC13251	miniasm	100.192
NCTC13251	miniasm	102.981
NCTC13251	miniasm	104.084
NCTC13251	miniasm	99.7121
NCTC13251	miniasm	99.0347
NCTC13251	miniasm	101.058
NCTC13251	miniasm	102.835
NCTC13251	miniasm	99.6128
NCTC13251	miniasm	93.3908
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	94.0661
NCTC13251	miniasm	108.44
NCTC13251	miniasm	100.593
NCTC13251	miniasm	104.897
NCTC13251	miniasm	94.499
NCTC13251	miniasm	102.838
NCTC13251	miniasm	101.089
NCTC13251	miniasm	96.2562
NCTC13251	miniasm	97.27
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	103.746
NCTC13251	miniasm	98.4076
NCTC13251	miniasm	108.453
NCTC13251	miniasm	101.9
NCTC13251	miniasm	110.123
NCTC13251	miniasm	106.235
NCTC13251	miniasm	105.467
NCTC13251	miniasm	104.331
NCTC13251	miniasm	101.504
NCTC13251	miniasm	105.777
NCTC13251	miniasm	103.406
NCTC13251	miniasm	105.916
NCTC13251	miniasm	101.318
NCTC13251	miniasm	102.277
NCTC13251	miniasm	106.066
NCTC13251	miniasm	102.37
NCTC13251	miniasm	99.0557
NCTC13251	miniasm	101.627
NCTC13251	miniasm	99.6198
NCTC13251	miniasm	106.831
NCTC13251	miniasm	108.626
NCTC13251	miniasm	105.603
NCTC13251	miniasm	101.709
NCTC13251	miniasm	102.111
NCTC13251	miniasm	103.327
NCTC13251	miniasm	96.9611
NCTC13251	miniasm	105.048
NCTC13251	miniasm	93.1996
NCTC13251	miniasm	103.053
NCTC13251	miniasm	102.266
NCTC13251	miniasm	108.555
NCTC13251	miniasm	104.264
NCTC13251	miniasm	99.0476
NCTC13251	miniasm	99.7159
NCTC13251	miniasm	108.214
NCTC13251	miniasm	99.8092
NCTC13251	miniasm	102.286
NCTC13251	miniasm	101.871
NCTC13251	miniasm	99.905
NCTC13251	miniasm	103.33
NCTC13251	miniasm	101.333
NCTC13251	miniasm	105.447
NCTC13251	miniasm	99.2417
NCTC13251	miniasm	101.515
NCTC13251	miniasm	97.8032
NCTC13251	miniasm	102.39
NCTC13251	miniasm	103.435
NCTC13251	miniasm	103.693
NCTC13251	miniasm	103.125
NCTC13251	miniasm	99.3377
NCTC13251	miniasm	99.619
NCTC13251	miniasm	101.327
NCTC13251	miniasm	100
NCTC13251	miniasm	102.021
NCTC13251	miniasm	101.905
NCTC13251	miniasm	104.962
NCTC13251	miniasm	99.811
NCTC13251	miniasm	103.912
NCTC13251	miniasm	103.435
NCTC13251	miniasm	97.0448
NCTC13251	miniasm	103.507
NCTC13251	miniasm	99.8104
NCTC13251	miniasm	103.598
NCTC13251	miniasm	102.955
NCTC13251	miniasm	101.144
NCTC13251	miniasm	108.691
NCTC13251	miniasm	93.7622
NCTC13251	miniasm	103.033
NCTC13251	miniasm	104.076
NCTC13251	miniasm	103.795
NCTC13251	miniasm	107.947
NCTC13251	miniasm	101.627
NCTC13251	miniasm	107.204
NCTC13251	miniasm	106.383
NCTC13251	miniasm	98.5862
NCTC13251	miniasm	99.5234
NCTC13251	miniasm	100.473
NCTC13251	miniasm	102.285
NCTC13251	miniasm	102.775
NCTC13251	miniasm	107.678
NCTC13251	miniasm	105.354
NCTC13251	miniasm	103.241
NCTC13251	miniasm	107.197
NCTC13251	miniasm	98.7713
NCTC13251	miniasm	104.171
NCTC13251	miniasm	106.87
NCTC13251	miniasm	110.019
NCTC13251	miniasm	109.724
NCTC13251	miniasm	103.036
NCTC13251	miniasm	103.788
NCTC13251	miniasm	103.149
NCTC13251	miniasm	102.659
NCTC13251	miniasm	101.338
NCTC13251	miniasm	102.863
NCTC13251	miniasm	107.443
NCTC13251	miniasm	102.385
NCTC13251	miniasm	104.103
NCTC13251	miniasm	102.564
NCTC13251	miniasm	101.336
NCTC13251	miniasm	102.767
NCTC13251	miniasm	95.0382
NCTC13251	miniasm	102.967
NCTC13251	miniasm	104.432
NCTC13251	miniasm	102.372
NCTC13251	miniasm	102.574
NCTC13251	miniasm	104.103
NCTC13251	miniasm	96.374
NCTC13251	miniasm	101.144
NCTC13251	miniasm	103.036
NCTC13251	miniasm	97.9981
NCTC13251	miniasm	107.285
NCTC13251	miniasm	104.839
NCTC13251	miniasm	107.123
NCTC13251	miniasm	102.754
NCTC13251	miniasm	100.474
NCTC13251	miniasm	100.095
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	103.927
NCTC13251	miniasm	105.782
NCTC13251	miniasm	106.673
NCTC13251	miniasm	105.344
NCTC13251	miniasm	104.766
NCTC13251	miniasm	100.573
NCTC13251	miniasm	101.81
NCTC13251	miniasm	100.382
NCTC13251	miniasm	100.382
NCTC13251	miniasm	102.195
NCTC13251	miniasm	99.7132
NCTC13251	miniasm	109.687
NCTC13251	miniasm	103.036
NCTC13251	miniasm	95.4155
NCTC13251	miniasm	100.19
NCTC13251	miniasm	106.167
NCTC13251	miniasm	101.051
NCTC13251	miniasm	99.9043
NCTC13251	miniasm	103.602
NCTC13251	miniasm	105.248
NCTC13251	miniasm	103.927
NCTC13251	miniasm	100.763
NCTC13251	miniasm	96.7245
NCTC13251	miniasm	100.926
NCTC13251	miniasm	108.244
NCTC13251	miniasm	99.0449
NCTC13251	miniasm	103.626
NCTC13251	miniasm	104.023
NCTC13251	miniasm	105.263
NCTC13251	miniasm	104.68
NCTC13251	miniasm	102.78
NCTC13251	miniasm	96.8481
NCTC13251	miniasm	96.2679
NCTC13251	miniasm	102.679
NCTC13251	miniasm	102.849
NCTC13251	miniasm	98.566
NCTC13251	miniasm	100.951
NCTC13251	miniasm	101.914
NCTC13251	miniasm	103.846
NCTC13251	miniasm	101.335
NCTC13251	miniasm	110.486
NCTC13251	miniasm	104.976
NCTC13251	miniasm	99.8093
NCTC13251	miniasm	109.501
NCTC13251	miniasm	109.779
NCTC13251	miniasm	101.726
NCTC13251	miniasm	106.807
NCTC13251	miniasm	97.6077
NCTC13251	miniasm	100.572
NCTC13251	miniasm	95.8015
NCTC13251	miniasm	101.245
NCTC13251	miniasm	102.981
NCTC13251	miniasm	98.8561
NCTC13251	miniasm	101.622
NCTC13251	miniasm	102.586
NCTC13251	miniasm	103.721
NCTC13251	miniasm	103.432
NCTC13251	miniasm	102.493
NCTC13251	miniasm	109.212
NCTC13251	miniasm	105.944
NCTC13251	miniasm	102.778
NCTC13251	miniasm	105.843
NCTC13251	miniasm	102.19
NCTC13251	miniasm	102.115
NCTC13251	miniasm	106.731
NCTC13251	miniasm	116.046
NCTC13251	miniasm	98.1748
NCTC13251	miniasm	104.55
NCTC13251	miniasm	104.398
NCTC13251	miniasm	99.2315
NCTC13251	miniasm	108.795
NCTC13251	miniasm	103.458
NCTC13251	miniasm	107.603
NCTC13251	miniasm	100.477
NCTC13251	miniasm	105.288
NCTC13251	miniasm	102.488
NCTC13251	miniasm	102.679
NCTC13251	miniasm	99.6063
NCTC13251	miniasm	103.547
NCTC13251	miniasm	106.48
NCTC13251	miniasm	101.149
NCTC13251	miniasm	103.276
NCTC13251	miniasm	100.292
NCTC13251	miniasm	103.458
NCTC13251	miniasm	103.465
NCTC13251	miniasm	102.716
NCTC13251	miniasm	102.998
NCTC13251	miniasm	104.084
NCTC13251	miniasm	99.7093
NCTC13251	miniasm	98.9331
NCTC13251	miniasm	101.064
NCTC13251	miniasm	102.835
NCTC13251	miniasm	93.617
NCTC13251	miniasm	95.8049
NCTC13251	miniasm	100.593
NCTC13251	miniasm	104.869
NCTC13251	miniasm	94.5098
NCTC13251	miniasm	102.652
NCTC13251	miniasm	101.089
NCTC13251	miniasm	96.4321
NCTC13251	miniasm	97.2505
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	103.752
NCTC13251	miniasm	108.453
NCTC13251	miniasm	101.9
NCTC13251	miniasm	110.178
NCTC13251	miniasm	104.347
NCTC13251	miniasm	103.875
NCTC13251	miniasm	102.198
NCTC13251	miniasm	105.755
NCTC13251	miniasm	101.213
NCTC13251	miniasm	103.262
NCTC13251	miniasm	101.033
NCTC13251	miniasm	102.634
NCTC13251	miniasm	96.3346
NCTC13251	miniasm	108.121
NCTC13251	miniasm	104.239
NCTC13251	miniasm	99.6241
NCTC13251	miniasm	105.777
NCTC13251	miniasm	102.234
NCTC13251	miniasm	105.308
NCTC13251	miniasm	96.3208
NCTC13251	miniasm	105.416
NCTC13251	miniasm	101.719
NCTC13251	miniasm	101.593
NCTC13251	miniasm	99.1525
NCTC13251	miniasm	108.712
NCTC13251	miniasm	99.7172
NCTC13251	miniasm	109.906
NCTC13251	miniasm	100.475
NCTC13251	miniasm	106.812
NCTC13251	miniasm	106.011
NCTC13251	miniasm	97.8261
NCTC13251	miniasm	102.376
NCTC13251	miniasm	95.4373
NCTC13251	miniasm	106.034
NCTC13251	miniasm	105.283
NCTC13251	miniasm	103.425
NCTC13251	miniasm	103.025
NCTC13251	miniasm	100.473
NCTC13251	miniasm	100
NCTC13251	miniasm	99.8093
NCTC13251	miniasm	101.868
NCTC13251	miniasm	99.9049
NCTC13251	miniasm	103.318
NCTC13251	miniasm	101.321
NCTC13251	miniasm	101.418
NCTC13251	miniasm	110.417
NCTC13251	miniasm	101.147
NCTC13251	miniasm	99.2424
NCTC13251	miniasm	103.431
NCTC13251	miniasm	103.69
NCTC13251	miniasm	103.311
NCTC13251	miniasm	99.3384
NCTC13251	miniasm	102.019
NCTC13251	miniasm	102.277
NCTC13251	miniasm	104.455
NCTC13251	miniasm	101.419
NCTC13251	miniasm	108.571
NCTC13251	miniasm	103.059
NCTC13251	miniasm	98.9681
NCTC13251	miniasm	96.9668
NCTC13251	miniasm	105.062
NCTC13251	miniasm	102.649
NCTC13251	miniasm	99.0467
NCTC13251	miniasm	106.818
NCTC13251	miniasm	103.056
NCTC13251	miniasm	99.6212
NCTC13251	miniasm	101.896
NCTC13251	miniasm	104.962
NCTC13251	miniasm	99.905
NCTC13251	miniasm	103.912
NCTC13251	miniasm	103.435
NCTC13251	miniasm	101.137
NCTC13251	miniasm	101.706
NCTC13251	miniasm	96.8577
NCTC13251	miniasm	103.377
NCTC13251	miniasm	99.8104
NCTC13251	miniasm	103.598
NCTC13251	miniasm	102.944
NCTC13251	miniasm	101.144
NCTC13251	miniasm	108.807
NCTC13251	miniasm	93.7622
NCTC13251	miniasm	103.033
NCTC13251	miniasm	104.076
NCTC13251	miniasm	103.795
NCTC13251	miniasm	107.932
NCTC13251	miniasm	101.803
NCTC13251	miniasm	107.204
NCTC13251	miniasm	106.383
NCTC13251	miniasm	98.5809
NCTC13251	miniasm	99.5256
NCTC13251	miniasm	100.473
NCTC13251	miniasm	101.525
NCTC13251	miniasm	102.775
NCTC13251	miniasm	107.678
NCTC13251	miniasm	105.354
NCTC13251	miniasm	103.223
NCTC13251	miniasm	107.197
NCTC13251	miniasm	98.7701
NCTC13251	miniasm	93.0571
NCTC13251	miniasm	104.171
NCTC13251	miniasm	109.733
NCTC13251	miniasm	102.958
NCTC13251	miniasm	103.788
NCTC13251	miniasm	103.229
NCTC13251	miniasm	101.425
NCTC13251	miniasm	102.846
NCTC13251	miniasm	107.4
NCTC13251	miniasm	102.538
NCTC13251	miniasm	104.084
NCTC13251	miniasm	102.564
NCTC13251	miniasm	101.33
NCTC13251	miniasm	102.846
NCTC13251	miniasm	95.0664
NCTC13251	miniasm	102.967
NCTC13251	miniasm	104.432
NCTC13251	miniasm	102.372
NCTC13251	miniasm	102.576
NCTC13251	miniasm	104.08
NCTC13251	miniasm	102.863
NCTC13251	miniasm	101.145
NCTC13251	miniasm	98.0038
NCTC13251	miniasm	107.292
NCTC13251	miniasm	104.839
NCTC13251	miniasm	107.156
NCTC13251	miniasm	102.754
NCTC13251	miniasm	100.474
NCTC13251	miniasm	100.095
NCTC13251	miniasm	100.854
NCTC13251	miniasm	98.1783
NCTC13251	miniasm	103.927
NCTC13251	miniasm	105.782
NCTC13251	miniasm	106.679
NCTC13251	miniasm	105.344
NCTC13251	miniasm	104.704
NCTC13251	miniasm	101.813
NCTC13251	miniasm	100.382
NCTC13251	miniasm	102.195
NCTC13251	miniasm	99.8101
NCTC13251	miniasm	109.687
NCTC13251	miniasm	102.964
NCTC13251	miniasm	100.19
NCTC13251	miniasm	106.167
NCTC13251	miniasm	101.051
NCTC13251	miniasm	99.9043
NCTC13251	miniasm	103.602
NCTC13251	miniasm	103.927
NCTC13251	miniasm	100.77
NCTC13251	miniasm	96.7245
NCTC13251	miniasm	107.882
NCTC13251	miniasm	103.629
NCTC13251	miniasm	103.897
NCTC13251	miniasm	102.277
NCTC13251	miniasm	107.89
NCTC13251	miniasm	105.508
NCTC13251	miniasm	104.653
NCTC13251	miniasm	102.664
NCTC13251	miniasm	96.8571
NCTC13251	miniasm	102.679
NCTC13251	miniasm	102.849
NCTC13251	miniasm	98.5714
NCTC13251	miniasm	101.905
NCTC13251	miniasm	103.774
NCTC13251	miniasm	101.335
NCTC13251	miniasm	102.195
NCTC13251	miniasm	105.043
NCTC13251	miniasm	99.8093
NCTC13251	miniasm	109.501
NCTC13251	miniasm	109.779
NCTC13251	miniasm	101.209
NCTC13251	miniasm	106.768
NCTC13251	miniasm	97.6031
NCTC13251	miniasm	100.575
NCTC13251	miniasm	95.8015
NCTC13251	miniasm	101.246
NCTC13251	miniasm	102.981
NCTC13251	miniasm	98.8495
NCTC13251	miniasm	101.622
NCTC13251	miniasm	102.579
NCTC13251	miniasm	103.721
NCTC13251	miniasm	103.432
NCTC13251	miniasm	102.483
NCTC13251	miniasm	109.212
NCTC13251	miniasm	105.944
NCTC13251	miniasm	102.77
NCTC13251	miniasm	105.849
NCTC13251	miniasm	102.19
NCTC13251	miniasm	102.115
NCTC13251	miniasm	106.731
NCTC13251	miniasm	116.046
NCTC13251	miniasm	98.1818
NCTC13251	miniasm	104.585
NCTC13251	miniasm	104.381
NCTC13251	miniasm	99.1445
NCTC13251	miniasm	108.658
NCTC13251	miniasm	103.343
NCTC13251	miniasm	107.603
NCTC13251	miniasm	100.476
NCTC13251	miniasm	105.278
NCTC13251	miniasm	102.5
NCTC13251	miniasm	102.679
NCTC13251	miniasm	99.6063
NCTC13251	miniasm	103.547
NCTC13251	miniasm	106.609
NCTC13251	miniasm	103.495
NCTC13251	miniasm	105.534
NCTC13251	miniasm	100.292
NCTC13251	miniasm	103.465
NCTC13251	miniasm	102.874
NCTC13251	miniasm	102.984
NCTC13251	miniasm	104.084
NCTC13251	miniasm	99.7107
NCTC13251	miniasm	99.0357
NCTC13251	miniasm	100.962
NCTC13251	miniasm	102.708
NCTC13251	miniasm	93.738
NCTC13251	miniasm	95.809
NCTC13251	miniasm	101.157
NCTC13251	miniasm	104.869
NCTC13251	miniasm	94.5098
NCTC13251	miniasm	102.65
NCTC13251	miniasm	101.089
NCTC13251	miniasm	96.4602
NCTC13251	miniasm	97.2644
NCTC13251	miniasm	97.1983
NCTC13251	miniasm	103.752
NCTC13251	miniasm	98.5531
NCTC13251	miniasm	108.453
NCTC13251	miniasm	101.897
NCTC13251	miniasm	110.23
NCTC13251	miniasm	103.408
NCTC13251	miniasm	106.25
NCTC13251	miniasm	103.966
NCTC13251	miniasm	105.888
NCTC13251	miniasm	99.905
NCTC13251	miniasm	101.418
NCTC13251	miniasm	110.407
NCTC13251	miniasm	103.308
NCTC13251	miniasm	102.017
NCTC13251	miniasm	103.592
NCTC13251	miniasm	99.7167
NCTC13251	miniasm	108.206
NCTC13251	miniasm	99.7154
NCTC13251	miniasm	101.868
NCTC13251	miniasm	96.3173
NCTC13251	miniasm	105.393
NCTC13251	miniasm	103.318
NCTC13251	miniasm	101.326
NCTC13251	miniasm	105.442
NCTC13251	miniasm	101.147
NCTC13251	miniasm	99.2424
NCTC13251	miniasm	101.514
NCTC13251	miniasm	97.822
NCTC13251	miniasm	99.3377
NCTC13251	miniasm	101.326
NCTC13251	miniasm	100
NCTC13251	miniasm	106.046
NCTC13251	miniasm	102.277
NCTC13251	miniasm	104.455
NCTC13251	miniasm	101.42
NCTC13251	miniasm	108.507
NCTC13251	miniasm	103.059
NCTC13251	miniasm	99.0521
NCTC13251	miniasm	96.9668
NCTC13251	miniasm	105.218
NCTC13251	miniasm	104.645
NCTC13251	miniasm	99.6183
NCTC13251	miniasm	102.39
NCTC13251	miniasm	99.0467
NCTC13251	miniasm	106.818
NCTC13251	miniasm	103.125
NCTC13251	miniasm	99.6212
NCTC13251	miniasm	108.72
NCTC13251	miniasm	101.896
NCTC13251	miniasm	104.962
NCTC13251	miniasm	103.795
NCTC13251	miniasm	103.435
NCTC13251	miniasm	101.137
NCTC13251	miniasm	101.706
NCTC13251	miniasm	97.056
NCTC13251	miniasm	103.507
NCTC13251	miniasm	102.122
NCTC13251	miniasm	99.8104
NCTC13251	miniasm	103.602
NCTC13251	miniasm	103.025
